,Country,Commodity,Commodity (Type),Year,Exports (Extra-EU) (THOUSAND TONS),Exports (Intra-EU) (THOUSAND TONS),Imports (Extra-EU) (THOUSAND TONS),Imports (Intra-EU) (THOUSAND TONS),Total Exports (THOUSAND TONS),Total Imports (THOUSAND TONS),Area (SQ.KM.),Total Population (THOUSAND PEOPLE)
5870,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2005,0.071805,0.005506,0.057057,0.1439,0.07731099999999999,0.200957,56594,4436.087
5871,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2006,0.0995709999999999,0.00591599999999999,0.143868,0.1316,0.10548699999999989,0.275468,56594,4423.276
5872,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2007,0.077655,0.001728,0.117375,0.1489,0.079383,0.266275,56594,4411.843
5873,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2008,0.053215,0.008006,0.042876,0.186199999999999,0.061221,0.229075999999999,56594,4399.221
5874,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2009,0.005192,0.016248,2.89999999999999e-05,0.444136,0.021439999999999997,0.444165,56594,4388.107
5875,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2010,0.001952,0.004842,0.0,0.292059,0.006794,0.292059,56594,4376.152
5876,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2011,0.00180899999999999,0.010755,0.000778,0.513045,0.01256399999999999,0.5138229999999999,56594,4361.212
5877,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2012,0.01206,0.003303,0.002526,0.182443,0.015363,0.184969,56594,4342.471
5878,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2013,0.017887,0.005311,0.000202,0.188398999999999,0.023198,0.18860099999999902,56594,4320.718
5879,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2014,0.028037,0.003503,0.002612,0.352828,0.03154,0.35544,56594,4296.989
5880,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2015,0.014218,0.007539,0.001713,0.402272,0.021757,0.40398500000000004,56594,4270.955
5881,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2016,0.009838,0.003125,0.004322,0.246657,0.012962999999999999,0.250979,56594,4238.675
5882,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2017,0.015796,0.006284,0.002775,0.278038,0.022080000000000002,0.28081300000000003,56594,4208.827
5883,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2018,0.047015,0.008383,0.00279499999999999,0.377247999999999,0.055398,0.38004299999999896,56594,4176.106
5884,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2019,0.018448,0.008334,0.0007,0.306681,0.026782,0.30738099999999996,56594,4144.864
5885,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2020,0.092449,0.026663,0.000387,0.417396,0.119112,0.417783,56594,4114.639
5886,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2021,0.126117,0.010717,0.000527,0.927914,0.136834,0.9284410000000001,56594,4079.1
6013,Croatia,RAPESEED,OILSEED,2002,0.0,6.854074,0.0,0.00803999999999999,6.854074,0.00803999999999999,56594,4494.073
6014,Croatia,RAPESEED,OILSEED,2003,3.06739,9.542991,0.0,0.0006,12.610381,0.0006,56594,4471.664
6015,Croatia,RAPESEED,OILSEED,2004,3.85109,1.605825,0.0,0.3393,5.456915,0.3393,56594,4450.613
6016,Croatia,RAPESEED,OILSEED,2005,0.15852,9.876683,0.35228,3.7421,10.035203,4.09438,56594,4436.087
6017,Croatia,RAPESEED,OILSEED,2006,3.36373,1.25731,0.0,1.1793,4.62104,1.1793,56594,4423.276
6018,Croatia,RAPESEED,OILSEED,2007,13.099699,3.447249,0.15024,1.0534,16.546948,1.2036399999999998,56594,4411.843
6019,Croatia,RAPESEED,OILSEED,2008,24.743782,2.07346799999999,0.0912999999999999,0.294699999999999,26.81724999999999,0.3859999999999989,56594,4399.221
6020,Croatia,RAPESEED,OILSEED,2009,19.506412,23.850945,0.000114,0.1159,43.357357,0.116014,56594,4388.107
6021,Croatia,RAPESEED,OILSEED,2010,17.3319039999999,9.32622799999999,0.00210199999999999,0.086504,26.65813199999989,0.08860599999999999,56594,4376.152
6022,Croatia,RAPESEED,OILSEED,2011,25.495999,10.243019,0.049341,0.295564,35.739018,0.344905,56594,4361.212
6023,Croatia,RAPESEED,OILSEED,2012,5.553768,8.414114,0.076292,2.057918,13.967882,2.13421,56594,4342.471
6024,Croatia,RAPESEED,OILSEED,2013,13.801331,8.006975,1.27010999999999,0.269571,21.808306,1.53968099999999,56594,4320.718
6025,Croatia,RAPESEED,OILSEED,2014,13.891504,38.926291,0.50614,0.131714,52.817795,0.637854,56594,4296.989
6026,Croatia,RAPESEED,OILSEED,2015,4.890768,20.727759,0.10482,0.808984,25.618527,0.9138040000000001,56594,4270.955
6027,Croatia,RAPESEED,OILSEED,2016,10.8278389999999,44.92657,1.50383999999999,1.015476,55.754408999999896,2.51931599999999,56594,4238.675
6028,Croatia,RAPESEED,OILSEED,2017,8.871668,95.581785,2.57444,4.125439,104.453453,6.699879,56594,4208.827
6029,Croatia,RAPESEED,OILSEED,2018,0.103124,100.900868,1.82805899999999,5.653477,101.003992,7.4815359999999895,56594,4176.106
6030,Croatia,RAPESEED,OILSEED,2019,0.050364,85.06384,5.09998599999999,12.532492,85.114204,17.63247799999999,56594,4144.864
6031,Croatia,RAPESEED,OILSEED,2020,0.157653,68.403519,1.944,14.5157639999999,68.561172,16.4597639999999,56594,4114.639
6032,Croatia,RAPESEED,OILSEED,2021,2.34779799999999,40.554695,0.908331,14.42009,42.90249299999999,15.328421,56594,4079.1
6033,Croatia,RAPESEED,OILSEED,2022,1.003083,39.424362,0.66332,11.392873,40.427445,12.056193,56594,4041.171
6181,Croatia,SOYA BEAN,OILSEED,2002,0.38368,26.173118,92.554838,0.145343,26.556798,92.700181,56594,4494.073
6182,Croatia,SOYA BEAN,OILSEED,2003,16.175956,5.96693,93.261961,0.134405,22.142885999999997,93.396366,56594,4471.664
6183,Croatia,SOYA BEAN,OILSEED,2004,9.362849,8.757171,43.64724,0.1234,18.12002,43.77063999999999,56594,4450.613
6184,Croatia,SOYA BEAN,OILSEED,2005,27.720828,0.40078,95.185373,0.1036,28.121608000000002,95.288973,56594,4436.087
6185,Croatia,SOYA BEAN,OILSEED,2006,12.80016,0.23958,4.72375,0.570199999999999,13.03974,5.293949999999999,56594,4423.276
6186,Croatia,SOYA BEAN,OILSEED,2007,8.130845,4.28385,16.795949,0.2253,12.414695000000002,17.021249,56594,4411.843
6187,Croatia,SOYA BEAN,OILSEED,2008,12.96712,0.436299999999999,0.210485,1.5883,13.403419999999999,1.798785,56594,4399.221
6188,Croatia,SOYA BEAN,OILSEED,2009,24.966052,12.0322799999999,0.12831,0.202892,36.998331999999905,0.331202,56594,4388.107
6189,Croatia,SOYA BEAN,OILSEED,2010,32.613332,16.450635,34.568138,0.186248,49.063967,34.754386,56594,4376.152
6190,Croatia,SOYA BEAN,OILSEED,2011,24.373479,36.351445,1.19077399999999,0.249362,60.724924,1.44013599999999,56594,4361.212
6191,Croatia,SOYA BEAN,OILSEED,2012,33.460595,5.672321,3.071466,0.252427,39.132915999999994,3.323893,56594,4342.471
6192,Croatia,SOYA BEAN,OILSEED,2013,33.067116,42.507177,3.65208599999999,0.865368,75.574293,4.51745399999999,56594,4320.718
6193,Croatia,SOYA BEAN,OILSEED,2014,59.643312,43.362899,0.510394999999999,2.747388,103.00621100000001,3.257782999999999,56594,4296.989
6194,Croatia,SOYA BEAN,OILSEED,2015,100.752426,49.429856,0.356461,3.721834,150.182282,4.078295,56594,4270.955
6195,Croatia,SOYA BEAN,OILSEED,2016,126.71366,78.7445779999999,1.43813599999999,3.690381,205.4582379999999,5.12851699999999,56594,4238.675
6196,Croatia,SOYA BEAN,OILSEED,2017,133.956271999999,46.054096,0.446571,13.092623,180.010367999999,13.539194,56594,4208.827
6197,Croatia,SOYA BEAN,OILSEED,2018,51.865038,165.652672,0.70312,1.808814,217.51771,2.511934,56594,4176.106
6198,Croatia,SOYA BEAN,OILSEED,2019,28.728865,175.345515,0.856272,1.204678,204.07438000000002,2.06095,56594,4144.864
6199,Croatia,SOYA BEAN,OILSEED,2020,81.301926,141.529338,5.40049,1.095382,222.83126399999998,6.495871999999999,56594,4114.639
6200,Croatia,SOYA BEAN,OILSEED,2021,107.257793999999,93.300567,1.097828,0.9557,200.558360999999,2.053528,56594,4079.1
6201,Croatia,SOYA BEAN,OILSEED,2022,117.422202,70.268427,0.864964,5.552081,187.690629,6.417045,56594,4041.171
6223,Croatia,SUNFLOWER,OILSEED,2002,0.00142999999999999,6.685207,0.162734,1.387437,6.686637,1.550171,56594,4494.073
6224,Croatia,SUNFLOWER,OILSEED,2003,10.242137,9.287422,0.197908,6.925418,19.529559,7.123326,56594,4471.664
6225,Croatia,SUNFLOWER,OILSEED,2004,22.84889,0.0175339999999999,0.677385999999999,0.6251,22.866424000000002,1.3024859999999991,56594,4450.613
6226,Croatia,SUNFLOWER,OILSEED,2005,8.14207,10.900447,0.625398,11.7219,19.042517,12.347298,56594,4436.087
6227,Croatia,SUNFLOWER,OILSEED,2006,20.735692,0.268130999999999,0.397262,10.070326,21.003823,10.467588,56594,4423.276
6228,Croatia,SUNFLOWER,OILSEED,2007,19.511579,0.039593,0.320488999999999,18.2925,19.551172,18.612989,56594,4411.843
6229,Croatia,SUNFLOWER,OILSEED,2008,39.1533249999999,0.305968,0.249795,0.5968,39.4592929999999,0.846595,56594,4399.221
6230,Croatia,SUNFLOWER,OILSEED,2009,46.300698,0.719664,0.526558,0.740834999999999,47.020362,1.2673929999999989,56594,4388.107
6231,Croatia,SUNFLOWER,OILSEED,2010,27.780189,0.075083,0.111344,0.973093,27.855272,1.0844369999999999,56594,4376.152
6232,Croatia,SUNFLOWER,OILSEED,2011,50.554682,3.51203999999999,0.107795,1.751347,54.06672199999999,1.859142,56594,4361.212
6233,Croatia,SUNFLOWER,OILSEED,2012,50.294107,4.759348,0.167139999999999,1.17086699999999,55.053455,1.338006999999989,56594,4342.471
6234,Croatia,SUNFLOWER,OILSEED,2013,19.357516,63.925726,0.081962,2.000757,83.283242,2.082719,56594,4320.718
6235,Croatia,SUNFLOWER,OILSEED,2014,13.83568,26.293775,0.18669,5.648964,40.129455,5.835654,56594,4296.989
6236,Croatia,SUNFLOWER,OILSEED,2015,29.421147,21.4126519999999,0.0364749999999999,2.459195,50.8337989999999,2.4956699999999996,56594,4270.955
6237,Croatia,SUNFLOWER,OILSEED,2016,14.444579,23.860091,0.011021,1.95962599999999,38.30467,1.97064699999999,56594,4238.675
6238,Croatia,SUNFLOWER,OILSEED,2017,21.0638139999999,12.690802,0.028552,3.113685,33.7546159999999,3.1422369999999997,56594,4208.827
6239,Croatia,SUNFLOWER,OILSEED,2018,14.09649,47.9066769999999,0.284646,3.779944,62.003166999999905,4.06459,56594,4176.106
6240,Croatia,SUNFLOWER,OILSEED,2019,17.282039,44.163917,0.017728,13.78283,61.445955999999995,13.800558,56594,4144.864
6241,Croatia,SUNFLOWER,OILSEED,2020,12.726903,47.361619,0.035199,11.104552,60.088522,11.139751,56594,4114.639
6242,Croatia,SUNFLOWER,OILSEED,2021,9.163838,58.110737,5.169694,24.257716,67.274575,29.42741,56594,4079.1
6243,Croatia,SUNFLOWER,OILSEED,2022,10.9086,77.599632,11.303454,7.45899899999999,88.50823199999999,18.76245299999999,56594,4041.171
6370,Croatia,TOTAL OILSEEDS,OILSEED,2002,0.38511,39.712399,92.717572,1.54082,40.097508999999995,94.258392,56594,4494.073
6371,Croatia,TOTAL OILSEEDS,OILSEED,2003,29.485483,24.797343,93.459869,7.060423,54.282826,100.520292,56594,4471.664
6372,Croatia,TOTAL OILSEEDS,OILSEED,2004,36.062829,10.3805299999999,44.3246259999999,1.08779999999999,46.4433589999999,45.41242599999989,56594,4450.613
6373,Croatia,TOTAL OILSEEDS,OILSEED,2005,36.021418,21.17791,96.163051,15.5675999999999,57.199327999999994,111.7306509999999,56594,4436.087
6374,Croatia,TOTAL OILSEEDS,OILSEED,2006,36.899582,1.765021,5.12101199999999,11.8198259999999,38.664603,16.94083799999989,56594,4423.276
6375,Croatia,TOTAL OILSEEDS,OILSEED,2007,40.742123,7.770692,17.266678,19.5712,48.512815,36.837878,56594,4411.843
6376,Croatia,TOTAL OILSEEDS,OILSEED,2008,76.864227,2.815736,0.55158,2.4798,79.679963,3.03138,56594,4399.221
6377,Croatia,TOTAL OILSEEDS,OILSEED,2009,90.773162,36.602889,0.654982,1.05962699999999,127.37605099999999,1.71460899999999,56594,4388.107
6378,Croatia,TOTAL OILSEEDS,OILSEED,2010,77.725425,25.851946,34.681584,1.245845,103.577371,35.927429000000004,56594,4376.152
6379,Croatia,TOTAL OILSEEDS,OILSEED,2011,100.42416,50.106504,1.34791,2.296273,150.530664,3.644183,56594,4361.212
6380,Croatia,TOTAL OILSEEDS,OILSEED,2012,89.30847,18.845783,3.314898,3.481212,108.154253,6.7961100000000005,56594,4342.471
6381,Croatia,TOTAL OILSEEDS,OILSEED,2013,66.225963,114.439878,5.004158,3.135696,180.665841,8.139854,56594,4320.718
6382,Croatia,TOTAL OILSEEDS,OILSEED,2014,87.370496,108.582965,1.203225,8.52806599999999,195.953461,9.73129099999999,56594,4296.989
6383,Croatia,TOTAL OILSEEDS,OILSEED,2015,135.064340999999,91.570267,0.497756,6.990013,226.634607999999,7.487769,56594,4270.955
6384,Croatia,TOTAL OILSEEDS,OILSEED,2016,151.986078,147.531239,2.952997,6.665483,299.517317,9.61848,56594,4238.675
6385,Croatia,TOTAL OILSEEDS,OILSEED,2017,163.891754,154.326683,3.049563,20.331747,318.218437,23.38131,56594,4208.827
6386,Croatia,TOTAL OILSEEDS,OILSEED,2018,66.064652,314.460217,2.815825,11.242235,380.52486899999997,14.058060000000001,56594,4176.106
6387,Croatia,TOTAL OILSEEDS,OILSEED,2019,46.061268,304.573272,5.973986,27.52,350.63453999999996,33.493986,56594,4144.864
6388,Croatia,TOTAL OILSEEDS,OILSEED,2020,94.186482,257.294476,7.379689,26.715698,351.480958,34.095387,56594,4114.639
6389,Croatia,TOTAL OILSEEDS,OILSEED,2021,118.76943,191.965999,7.175853,39.633506,310.735429,46.809359,56594,4079.1
6390,Croatia,TOTAL OILSEEDS,OILSEED,2022,129.333884999999,187.292421,12.831738,24.403953,316.626305999999,37.235691,56594,4041.171
6391,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2004,0.301977999999999,0.0515929999999999,0.17702,0.8897,0.3535709999999989,1.0667200000000001,56594,4450.613
6392,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2005,0.188814,0.074724,0.353891,0.8452,0.263538,1.199091,56594,4436.087
6393,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2006,0.245662,0.078026,0.421290999999999,1.0574,0.323688,1.4786909999999989,56594,4423.276
6394,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2007,0.219010999999999,0.078644,0.378373,1.2086,0.297654999999999,1.586973,56594,4411.843
6395,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2008,0.181781999999999,0.071169,0.158920999999999,1.4678,0.252950999999999,1.626720999999999,56594,4399.221
6396,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2009,0.123682,0.0327379999999999,0.022543,1.925743,0.1564199999999999,1.948286,56594,4388.107
6397,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2010,0.112086,0.039015,0.00671,1.95391,0.151101,1.96062,56594,4376.152
6398,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2011,0.129236,0.045568,0.022824,2.517599,0.174804,2.540423,56594,4361.212
6399,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2012,0.118937,0.030533,0.025131,2.182769,0.14947,2.2079,56594,4342.471
6400,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2013,0.12947,0.032695,0.003163,2.591152,0.162165,2.594315,56594,4320.718
6401,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2014,0.150359,0.025301,0.0102899999999999,4.265826,0.17565999999999998,4.276115999999999,56594,4296.989
6402,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2015,0.129019,0.077478,0.006192,4.25658,0.20649699999999999,4.262772,56594,4270.955
6403,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2016,0.128804999999999,0.233714,0.010771,2.94489599999999,0.36251899999999904,2.9556669999999903,56594,4238.675
6404,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2017,0.114202,0.144143,0.00532199999999999,3.459311,0.258345,3.464633,56594,4208.827
6405,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2018,0.163349,0.13372,0.002944,3.68584499999999,0.297069,3.6887889999999897,56594,4176.106
6406,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2019,0.139328,0.130775,0.000923999999999999,4.003787,0.270103,4.004711,56594,4144.864
6407,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2020,0.288327,0.179716,0.001044,4.621078,0.468043,4.622122,56594,4114.639
6408,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2021,0.233038,0.145434,0.000846,5.885992,0.37847200000000003,5.886838,56594,4079.1
6409,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2022,,,,,,,56594,4041.171
6431,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2004,0.0,0.0,0.0,0.0,0.0,0.0,56594,4450.613
6432,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2005,0.0,0.0,0.0,0.0,0.0,0.0,56594,4436.087
6433,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2006,0.0,0.0,0.0,0.0,0.0,0.0,56594,4423.276
6434,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2007,0.0,0.0,0.0,0.0,0.0,0.0,56594,4411.843
6435,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2008,0.0,0.0,0.0,0.0,0.0,0.0,56594,4399.221
6436,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2009,0.0,0.0,0.0,0.0,0.0,0.0,56594,4388.107
6437,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2010,0.0,0.0,0.0,0.0,0.0,0.0,56594,4376.152
6438,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2011,0.0,0.0,0.0,0.0,0.0,0.0,56594,4361.212
6439,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2012,0.0,0.0,0.0,0.0,0.0,0.0,56594,4342.471
6440,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2013,0.0,0.0,0.0,0.0,0.0,0.0,56594,4320.718
6441,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2014,0.0,0.0,0.0,0.0,0.0,0.0,56594,4296.989
6442,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2015,0.0,0.0,0.0,0.0,0.0,0.0,56594,4270.955
6443,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2016,0.002969,0.023135,0.0,0.182876,0.026104,0.182876,56594,4238.675
6444,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2017,0.003356,0.000185,0.000182,0.254333,0.003541,0.254515,56594,4208.827
6445,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2018,0.00232399999999999,0.000281,0.00011,0.120586,0.00260499999999999,0.120696,56594,4176.106
6446,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2019,0.002597,9.6e-05,6.8e-05,0.075956,0.002693,0.076024,56594,4144.864
6447,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2020,0.003783,0.000132,0.000536,0.074105,0.003915,0.074641,56594,4114.639
6448,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2021,0.002403,0.000544,0.00015,0.074087,0.002947,0.074237,56594,4079.1
6874,Croatia,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,56594,4494.073
6875,Croatia,EXTRA VIRGIN OLIVE OIL,SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,56594,4494.073
6876,Croatia,LAMPANTE OLIVE OIL,SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,56594,4494.073
6877,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,56594,4494.073
6878,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,56594,4494.073
6879,Croatia,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,56594,4471.664
6880,Croatia,EXTRA VIRGIN OLIVE OIL,SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,56594,4471.664
6881,Croatia,LAMPANTE OLIVE OIL,SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,56594,4471.664
6882,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,56594,4471.664
6883,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,56594,4471.664
6884,Croatia,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2022,0.0,0.0,0.0,0.0,0.0,0.0,56594,4041.171
6885,Croatia,EXTRA VIRGIN OLIVE OIL,SPECIALISED CROPS,2022,0.13610633333333333,0.13647733333333334,0.00014866666666666666,4.1955643333333335,0.27258366666666667,4.1957130000000005,56594,4041.171
6886,Croatia,LAMPANTE OLIVE OIL,SPECIALISED CROPS,2022,0.002192333333333333,2.333333333333333e-06,0.0,0.0160083333333333,0.0021946666666666664,0.0160083333333333,56594,4041.171
6887,Croatia,OTHER OLIVE OIL,SPECIALISED CROPS,2022,0.07900466666666667,0.015238000000000002,0.000538,0.5506636666666667,0.09424266666666667,0.5512016666666667,56594,4041.171
6888,Croatia,TOTAL OLIVE OIL (OLIVES FOR OIL),SPECIALISED CROPS,2022,0.22023099999999998,0.151975,0.0009379999999999997,4.8369523333333335,0.372206,4.837890333333333,56594,4041.171
6889,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2002,0.0,0.0,0.0,0.0,0.0,0.0,56594,4494.073
6890,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2003,0.0,0.0,0.0,0.0,0.0,0.0,56594,4471.664
6891,Croatia,VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2022,0.002927666666666667,0.0002573333333333333,0.00025133333333333333,0.074716,0.0031850000000000003,0.07496733333333334,56594,4041.171
7207,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2004,0.0106,0.1938,0.0001,0.71024,0.2044,0.71034,9251,1009.497
7208,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2005,0.0267,0.175299999999999,0.0188,0.8762,0.201999999999999,0.895,9251,1027.872
7209,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2006,0.0397,0.0226,0.0007,1.25159999999999,0.062299999999999994,1.25229999999999,9251,1046.251
7210,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2007,0.0136,0.0,0.0108,2.5904,0.0136,2.6012,9251,1064.625
7211,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2008,0.0247,0.0,0.0005,2.7167,0.0247,2.7172,9251,1083.121
7212,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2009,0.015241,0.000123,0.000565,1.629637,0.015364,1.630202,9251,1101.659
7213,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2010,0.063375,0.07764,0.00118999999999999,0.723865,0.141015,0.725055,9251,1120.289
7214,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2011,0.0903279999999999,2.8e-05,0.000257,0.624785,0.0903559999999999,0.625042,9251,1139.082
7215,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2012,0.084432,0.266509999999999,0.000225,0.689846,0.35094199999999903,0.690071,9251,1151.09
7216,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2013,0.050924,0.0269499999999999,0.002808,1.684512,0.0778739999999999,1.68732,9251,1162.023
7217,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2014,0.163255,0.000475,0.007996,1.771586,0.16373000000000001,1.779582,9251,1171.914
7218,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2015,0.103412999999999,0.007877,0.0145309999999999,1.57528,0.111289999999999,1.5898109999999999,9251,1182.076
7219,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2016,0.020321,0.010935,0.000844,0.326781,0.031256,0.327625,9251,1192.484
7220,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2017,0.0,0.0,0.0,0.0,0.0,0.0,9251,1203.279
7221,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2018,0.0,0.0,0.0,0.0,0.0,0.0,9251,1213.767
7222,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2019,0.0,0.0,0.0,0.0,0.0,0.0,9251,1223.895
7223,Cyprus,EXTRA VIRGIN AND VIRGIN OTHER THAN LAMPANTE OLIVE OIL,SPECIALISED CROPS,2020,0.0,0.0,0.0,0.0,0.0,0.0,9251,1233.778
