,Country,Commodity,Commodity (Type),Year,Live exports (Extra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Live exports (Intra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Live imports (Extra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Live imports (Intra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Meat exports (Extra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Meat exports (Intra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Meat imports (Extra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Meat imports (Intra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total live exports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total live imports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total Meat exports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total Meat Exports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total Meat imports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Net production (THOUSAND HEAD),Net production (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total Population (THOUSAND PEOPLE),Area (SQ.KM.)
13007,Estonia,SHEEP AND GOATS,MEAT,2020,0.000376,0.187576,0.0,0.001235,0.001467,0.049808,0.060103,0.197158,0.18795199999999998,0.001235,0.051275,0.051275,0.257261,18.21,0.38,1329.086,45228
13008,Estonia,SHEEP AND GOATS,MEAT,2021,0.0,0.230628,0.0,0.000643999999999999,0.003327,0.154968,0.153262,0.25069,0.230628,0.000643999999999999,0.158295,0.158295,0.40395200000000003,16.73,0.35,1329.802,45228
13009,Estonia,SHEEP AND GOATS,MEAT,2022,0.0,0.203325,0.0,0.002746,0.004961,0.178019999999999,0.205281,0.376225,0.203325,0.002746,0.182980999999999,0.182980999999999,0.581506,14.67,0.34,1327.6,45228
13868,Finland,BOVINE,MEAT,2002,0.0,0.0,0.0,0.037462,0.7237,3.58275,0.4537,4.943349,0.0,0.037462,4.30645,4.30645,5.397049000000001,332.57,89.54,5194.912,338145
13869,Finland,BOVINE,MEAT,2003,0.0,0.0,0.0,0.038907,2.7007,5.49176,0.971879999999999,4.372804,0.0,0.038907,8.19246,8.19246,5.344683999999999,337.3,93.9,5206.279,338145
13870,Finland,BOVINE,MEAT,2004,0.0,0.0,0.0,0.0357119999999999,1.05294,3.50291,1.19924,4.94433,0.0,0.0357119999999999,4.5558499999999995,4.5558499999999995,6.14357,318.49,91.19,5219.699,338145
13871,Finland,BOVINE,MEAT,2005,0.000504,0.01296,0.0,0.0,0.14081,1.052355,1.899705,7.57649499999999,0.013463999999999999,0.0,1.193165,1.193165,9.47619999999999,306.25,86.66,5236.583,338145
13872,Finland,BOVINE,MEAT,2006,0.0,0.06318,0.0,0.013976,0.00403,1.98575,1.97049499999999,9.36296,0.06318,0.013976,1.9897799999999999,1.9897799999999999,11.33345499999999,303.61,87.05,5255.559,338145
13873,Finland,BOVINE,MEAT,2007,0.09609,0.097902,0.0,0.0076,1.4128,3.138255,2.56444,5.396125,0.193992,0.0076,4.551055,4.551055,7.960564999999999,301.01,88.57,5276.942,338145
13874,Finland,BOVINE,MEAT,2008,0.0589219999999999,0.066366,0.0,0.0,0.122129999999999,1.00448,0.85469,8.71867,0.1252879999999999,0.0,1.126609999999999,1.126609999999999,9.57336,282.45,82.52,5300.436,338145
13875,Finland,BOVINE,MEAT,2009,0.149683999999999,0.030609,0.0,0.00053,0.07959,0.985609999999999,0.90909,7.19379,0.180292999999999,0.00053,1.065199999999999,1.065199999999999,8.102879999999999,272.57,82.05,5326.265,338145
13876,Finland,BOVINE,MEAT,2010,0.175549,0.0,0.0,0.008288,0.019748,1.72024,0.944769,7.448566,0.175549,0.008288,1.739988,1.739988,8.393335,269.97,83.0399999999999,5351.365,338145
13877,Finland,BOVINE,MEAT,2011,0.299026,0.0,0.0,0.009601,0.20194,1.17207199999999,0.681306,10.32213,0.299026,0.009601,1.37401199999999,1.37401199999999,11.003435999999999,273.3,83.49,5375.178,338145
13878,Finland,BOVINE,MEAT,2012,0.323004,0.0,0.0,0.003687,0.031288,0.667723,0.847968,13.248557,0.323004,0.003687,0.6990109999999999,0.6990109999999999,14.096525,269.4,81.19,5401.154,338145
13879,Finland,BOVINE,MEAT,2013,0.0,0.00224,0.0,0.006188,0.043848,1.278633,0.505015,13.379146,0.00224,0.006188,1.3224809999999998,1.3224809999999998,13.884161,271.299999999999,81.2,5426.563,338145
13880,Finland,BOVINE,MEAT,2014,0.104617999999999,0.0,0.0,0.0211929999999999,0.049224,1.768995,0.466932,13.424629,0.104617999999999,0.0211929999999999,1.818219,1.818219,13.891561,274.56,83.07,5451.18,338145
13881,Finland,BOVINE,MEAT,2015,0.127306,0.126333,0.0,0.015839,0.086172,3.51839999999999,0.419635999999999,13.108625,0.253639,0.015839,3.60457199999999,3.60457199999999,13.528260999999999,283.059999999999,86.48,5471.699,338145
13882,Finland,BOVINE,MEAT,2016,0.136126,0.0,0.0,0.102419,0.127514,3.80486999999999,0.423142,13.716941,0.136126,0.102419,3.93238399999999,3.93238399999999,14.140083,284.84,87.06,5487.223,338145
13883,Finland,BOVINE,MEAT,2017,0.114956999999999,0.0,0.0,0.049031,0.024554,3.279771,0.277221999999999,16.630988,0.114956999999999,0.049031,3.3043250000000004,3.3043250000000004,16.908209999999997,278.2,86.08,5503.215,338145
13884,Finland,BOVINE,MEAT,2018,0.029291,0.0,0.0,0.059308,1e-06,3.949129,0.304384,18.294262,0.029291,0.059308,3.9491300000000003,3.9491300000000003,18.598646,277.86,87.06,5513.064,338145
13885,Finland,BOVINE,MEAT,2019,0.018095,0.0,0.0,0.105019,0.093688,7.502104,0.297022,12.051823,0.018095,0.105019,7.595792,7.595792,12.348845,272.38,87.76,5517.858,338145
13886,Finland,BOVINE,MEAT,2020,0.025631,0.0,0.0,0.535546999999999,2.2e-05,6.352993,0.0662249999999999,12.81509,0.025631,0.535546999999999,6.353015,6.353015,12.881314999999999,264.8,87.11,5525.215,338145
13887,Finland,BOVINE,MEAT,2021,0.0,0.0,0.00216,0.585621,0.000159,4.886475,0.060941,18.04152,0.0,0.587781,4.886634,4.886634,18.102460999999998,261.63,86.25,5533.721,338145
13888,Finland,BOVINE,MEAT,2022,0.0,0.0,0.0,0.097272,6.7e-05,5.812384,0.061436,18.771205,0.0,0.097272,5.812450999999999,5.812450999999999,18.832641,259.59,84.58,5538.263,338145
14565,Finland,PIGS,MEAT,2002,0.0,0.00039,0.00858,0.000312,17.85297,11.5887,0.02877,15.556134,0.00039,0.008892,29.44167,29.44167,15.584904,2142.57,183.89,5194.912,338145
14566,Finland,PIGS,MEAT,2003,0.00273,0.0,0.00234,0.0,19.80028,18.39848,0.071,15.070139,0.00273,0.00234,38.19876,38.19876,15.141138999999999,2289.63,193.01,5206.279,338145
14567,Finland,PIGS,MEAT,2004,0.0,0.0,0.0,0.0,20.14953,21.26267,0.04569,16.861887,0.0,0.0,41.4122,41.4122,16.907577,2351.2,198.11,5219.699,338145
14568,Finland,PIGS,MEAT,2005,0.005772,0.042822,0.00584999999999999,0.0,21.2209549999999,20.72932,0.05173,16.734525,0.048594,0.00584999999999999,41.950274999999905,41.950274999999905,16.786255,2402.56,203.61,5236.583,338145
14569,Finland,PIGS,MEAT,2006,0.005382,0.288755999999999,0.00624,0.000156,30.198365,21.53588,0.044435,19.701415,0.294137999999999,0.006396,51.734245,51.734245,19.74585,2391.25,208.1,5255.559,338145
14570,Finland,PIGS,MEAT,2007,0.032214,0.0917279999999999,0.017082,0.000156,31.14998,19.2920099999999,0.058285,22.3368149999999,0.12394199999999991,0.017238,50.441989999999905,50.441989999999905,22.3950999999999,2446.33,213.32,5276.942,338145
14571,Finland,PIGS,MEAT,2008,0.000468,0.006552,0.006084,7.8e-05,35.82155,23.438595,0.04275,20.64257,0.007019999999999999,0.006162,59.260145,59.260145,20.68532,2458.54,217.07,5300.436,338145
14572,Finland,PIGS,MEAT,2009,0.114036,0.014742,0.007566,0.039702,32.46069,16.88128,0.01341,23.975005,0.128778,0.047268000000000004,49.34197,49.34197,23.988415,2344.75,205.82,5326.265,338145
14573,Finland,PIGS,MEAT,2010,0.018925,0.0,0.008814,0.063951,22.553615,17.842537,3.2e-05,26.489994,0.018925,0.072765,40.396152,40.396152,26.490026,2249.51,203.209999999999,5351.365,338145
14574,Finland,PIGS,MEAT,2011,0.013705,0.000207,0.00936,0.1293,24.7910079999999,21.202591,0.029143,27.105857,0.013912,0.13866,45.993598999999904,45.993598999999904,27.135,2269.06,201.89,5375.178,338145
14575,Finland,PIGS,MEAT,2012,0.0,0.145689,0.003354,0.041661,19.524832,15.0386359999999,0.054446,32.7247069999999,0.145689,0.045015,34.5634679999999,34.5634679999999,32.7791529999999,2143.72,192.94,5401.154,338145
14576,Finland,PIGS,MEAT,2013,0.003961,0.419637999999999,0.007059,0.118458,22.912249,15.5020739999999,0.007824,31.9343059999999,0.423598999999999,0.125517,38.4143229999999,38.4143229999999,31.9421299999999,2145.98,194.6,5426.563,338145
14577,Finland,PIGS,MEAT,2014,0.0,0.0127669999999999,0.005382,0.179868,20.158583,12.658389,0.068829,36.6909939999999,0.0127669999999999,0.18525,32.816972,32.816972,36.7598229999999,2055.45,186.13,5451.18,338145
14578,Finland,PIGS,MEAT,2015,0.0,0.414601999999999,0.004021,0.242,19.839462,18.875942,0.030465,38.773875,0.414601999999999,0.246021,38.715404,38.715404,38.804339999999996,2080.49,191.99,5471.699,338145
14579,Finland,PIGS,MEAT,2016,0.0,1.25305,0.003744,0.510854,17.90892,19.772351,0.049672,37.614323,1.25305,0.514598,37.681270999999995,37.681270999999995,37.663995,2082.56,190.16,5487.223,338145
14580,Finland,PIGS,MEAT,2017,0.0,0.0,0.005382,0.286988,15.05214,17.185914,0.058649,34.723104,0.0,0.29237,32.238054,32.238054,34.781753,1961.26,179.32,5503.215,338145
14581,Finland,PIGS,MEAT,2018,0.0,0.0,0.00936,0.246117,13.845688,9.769158,0.078712,37.0466179999999,0.0,0.255477,23.614846,23.614846,37.125329999999906,1811.18999999999,167.41,5513.064,338145
14582,Finland,PIGS,MEAT,2019,0.0,0.0,0.00725399999999999,0.205134999999999,23.206787,13.099169,0.0420259999999999,38.926899,0.0,0.212388999999999,36.305955999999995,36.305955999999995,38.968925,1816.39999999999,168.95,5517.858,338145
14583,Finland,PIGS,MEAT,2020,0.0,0.0,0.00865799999999999,0.207494,34.045089,9.56982599999999,0.009501,31.1576539999999,0.0,0.216152,43.61491499999999,43.61491499999999,31.1671549999999,1906.36,175.07,5525.215,338145
14584,Finland,PIGS,MEAT,2021,0.0,0.0,0.029835,0.190536999999999,33.742914,7.963595,0.087912,31.130656,0.0,0.220371999999999,41.706509,41.706509,31.218567999999998,1929.53,176.08,5533.721,338145
14585,Finland,PIGS,MEAT,2022,0.0,0.0,0.007722,0.304797,25.492622,16.179756,3.6e-05,29.760191,0.0,0.312519,41.672378,41.672378,29.760227,1861.89826845213,170.47840936204,5538.263,338145
14586,Finland,POULTRY,MEAT,2002,0.0,0.0233099999999999,0.003206,0.0,2.712735,5.34606499999999,0.0658199999999999,4.354777,0.0233099999999999,0.003206,8.058799999999989,8.058799999999989,4.420597,54626.5965640005,80.9276254589963,5194.912,338145
14587,Finland,POULTRY,MEAT,2003,0.0151899999999999,0.02947,0.00445,0.00014,3.434915,4.644115,0.0407,5.444145,0.0446599999999999,0.00459,8.07903,8.07903,5.484845,53009.4,83.72,5206.279,338145
14588,Finland,POULTRY,MEAT,2004,0.00335999999999999,0.01778,0.00286999999999999,0.001047,2.5076,8.555105,0.14753,6.500807,0.021139999999999992,0.00391699999999999,11.062705,11.062705,6.648337,54815.53,86.95,5219.699,338145
14589,Finland,POULTRY,MEAT,2005,0.00546,0.0151899999999999,0.00315,0.00973,3.038,7.64713,0.206119999999999,9.685662,0.020649999999999898,0.01288,10.68513,10.68513,9.891782,55102.17,86.97,5236.583,338145
14590,Finland,POULTRY,MEAT,2006,0.014,0.01589,0.00287,0.01211,6.89926,6.13444,0.324715,8.4881,0.02989,0.01498,13.0337,13.0337,8.812814999999999,55366.78,87.15,5255.559,338145
14591,Finland,POULTRY,MEAT,2007,0.04704,0.0182699999999999,0.00245,0.0,4.39,7.22821999999999,0.450695,8.781725,0.0653099999999999,0.00245,11.61821999999999,11.61821999999999,9.23242,55409.0,95.35,5276.942,338145
14592,Finland,POULTRY,MEAT,2008,0.03885,0.02107,0.0028,7e-05,3.568295,8.195075,0.623745,8.61374,0.05992,0.00287,11.763369999999998,11.763369999999998,9.237485,56289.05,100.86,5300.436,338145
14593,Finland,POULTRY,MEAT,2009,0.0294,0.02009,0.00266,0.00105,2.823725,8.52054,0.75547,10.80801,0.04949,0.0037099999999999998,11.344265,11.344265,11.56348,52951.6663097362,94.88,5326.265,338145
14594,Finland,POULTRY,MEAT,2010,0.020669,0.019568,0.00269399999999999,0.033694,4.37438599999999,6.315381,1.31952999999999,11.125851,0.040236999999999995,0.03638799999999999,10.68976699999999,10.68976699999999,12.44538099999999,53760.8981409875,96.33,5351.365,338145
14595,Finland,POULTRY,MEAT,2011,0.013207,0.025294,0.00296499999999999,0.065513,3.464132,8.134358,1.509618,9.158925,0.038501,0.068478,11.598490000000002,11.598490000000002,10.668543,57445.51,101.51,5375.178,338145
14596,Finland,POULTRY,MEAT,2012,0.013349,0.039274,0.002969,0.173488,4.201904,8.473633,1.057085,11.870237,0.052623,0.176457,12.675536999999998,12.675536999999998,12.927322,60881.29,107.41,5401.154,338145
14597,Finland,POULTRY,MEAT,2013,0.01265,0.0311229999999999,0.0,0.074806,3.860603,9.189855,0.821885,12.134326,0.0437729999999999,0.074806,13.050457999999999,13.050457999999999,12.956211,63138.33,111.09,5426.563,338145
14598,Finland,POULTRY,MEAT,2014,0.019426,0.00107899999999999,3e-06,0.174187,3.953881,7.06688,0.938253,13.486814,0.02050499999999999,0.17419,11.020761,11.020761,14.425067,64475.45,113.37,5451.18,338145
14599,Finland,POULTRY,MEAT,2015,0.001289,0.015353,0.0,0.168738,5.731006,9.546411,0.592373,16.668208,0.016642,0.168738,15.277417,15.277417,17.260581,66393.56,117.31,5471.699,338145
14600,Finland,POULTRY,MEAT,2016,0.0,0.0178009999999999,0.0,0.082192,6.231539,9.488248,0.287659,15.3009539999999,0.0178009999999999,0.082192,15.719787,15.719787,15.5886129999999,69152.35,125.41,5487.223,338145
14601,Finland,POULTRY,MEAT,2017,0.0,0.00335999999999999,0.0,0.099123,4.048154,8.287548,0.111454,16.964503,0.00335999999999999,0.099123,12.335702,12.335702,17.075957,72172.4,128.81,5503.215,338145
14602,Finland,POULTRY,MEAT,2018,0.0,0.132337999999999,0.0,0.256452,2.148939,9.932581,0.387702,18.936616,0.132337999999999,0.256452,12.081520000000001,12.081520000000001,19.324318,77302.84,135.28,5513.064,338145
14603,Finland,POULTRY,MEAT,2019,0.0,0.249258,0.0,0.184229,2.417884,10.912975,0.380612,18.075996,0.249258,0.184229,13.330859,13.330859,18.456608,79247.07,139.09,5517.858,338145
14604,Finland,POULTRY,MEAT,2020,0.0,0.482971,3.8e-05,0.202183,2.867639,10.018918,0.281879,15.703624,0.482971,0.202221,12.886557,12.886557,15.985503,80628.32,145.32,5525.215,338145
14605,Finland,POULTRY,MEAT,2021,0.0,0.496353999999999,0.000801,0.298991,2.360611,9.192787,0.000808,17.758573,0.496353999999999,0.299792,11.553398,11.553398,17.759380999999998,81826.91,147.16,5533.721,338145
14606,Finland,POULTRY,MEAT,2022,0.0,0.494363999999999,0.000528,0.195805999999999,1.61720399999999,7.182243,0.001086,18.9251149999999,0.494363999999999,0.196333999999999,8.79944699999999,8.79944699999999,18.9262009999999,82171.17,147.13,5538.263,338145
14712,Finland,SHEEP AND GOATS,MEAT,2002,0.0,0.0,0.0,0.0,0.0,0.0004,0.405844,1.061917,0.0,0.0,0.0004,0.0004,1.4677609999999999,30.2799999999999,0.59,5194.912,338145
14713,Finland,SHEEP AND GOATS,MEAT,2003,0.0,0.0,0.0,0.0,0.000361999999999999,0.001702,0.632658,1.216801,0.0,0.0,0.002063999999999999,0.002063999999999999,1.849459,29.34,0.55,5206.279,338145
14714,Finland,SHEEP AND GOATS,MEAT,2004,0.001034,0.0,0.0,0.0,0.0005,0.036548,0.536337,1.189452,0.001034,0.0,0.037048,0.037048,1.7257889999999998,31.98,0.6,5219.699,338145
14715,Finland,SHEEP AND GOATS,MEAT,2005,0.0,0.0,0.0,0.0,0.0013,0.0497269999999999,0.840271,1.22999399999999,0.0,0.0,0.051026999999999906,0.051026999999999906,2.0702649999999903,34.42,0.63,5236.583,338145
14716,Finland,SHEEP AND GOATS,MEAT,2006,0.0,0.0,0.0,0.0,0.0033,0.048158,1.173468,1.28045799999999,0.0,0.0,0.051458,0.051458,2.4539259999999903,34.72,0.63,5255.559,338145
14717,Finland,SHEEP AND GOATS,MEAT,2007,0.0,0.0,4.7e-05,0.0,0.0023,0.180848999999999,1.590055,1.65014899999999,0.0,4.7e-05,0.183148999999999,0.183148999999999,3.24020399999999,38.81,0.74,5276.942,338145
14718,Finland,SHEEP AND GOATS,MEAT,2008,0.0,0.0,0.0,0.0,0.003767,0.166402,0.971309,2.244316,0.0,0.0,0.170169,0.170169,3.215625,41.89,0.77,5300.436,338145
14719,Finland,SHEEP AND GOATS,MEAT,2009,0.0,0.0,0.0,0.0,0.0011,0.063687,0.942959999999999,2.158808,0.0,0.0,0.064787,0.064787,3.101767999999999,41.37,0.75,5326.265,338145
14720,Finland,SHEEP AND GOATS,MEAT,2010,0.0,0.0,0.0,0.0,0.012574,0.613193999999999,1.00134,2.335133,0.0,0.0,0.625767999999999,0.625767999999999,3.336473,41.41,0.79,5351.365,338145
14721,Finland,SHEEP AND GOATS,MEAT,2011,0.0,0.0,0.0,0.00025,5e-06,0.076667,0.577258999999999,4.174542,0.0,0.00025,0.076672,0.076672,4.751800999999999,48.77,0.95,5375.178,338145
14722,Finland,SHEEP AND GOATS,MEAT,2012,0.0,0.0,0.0,0.0,8.99999999999999e-06,0.0712449999999999,0.825057,2.404015,0.0,0.0,0.0712539999999999,0.0712539999999999,3.229072,48.51,0.95,5401.154,338145
14723,Finland,SHEEP AND GOATS,MEAT,2013,0.0,0.0,0.0,3.2e-05,0.000224,0.121352999999999,0.250031,1.930714,0.0,3.2e-05,0.121576999999999,0.121576999999999,2.180745,50.65,0.98,5426.563,338145
14724,Finland,SHEEP AND GOATS,MEAT,2014,0.0,0.0,0.0,6.8e-05,0.000175,0.129216,0.31298,2.697348,0.0,6.8e-05,0.129391,0.129391,3.010328,55.24,1.08,5451.18,338145
14725,Finland,SHEEP AND GOATS,MEAT,2015,0.0,0.0,0.0,1.7e-05,9.2e-05,0.0502889999999999,0.570385,2.09855,0.0,1.7e-05,0.050380999999999905,0.050380999999999905,2.668935,63.19,1.26,5471.699,338145
14726,Finland,SHEEP AND GOATS,MEAT,2016,0.0,0.0,0.000235,0.021394,0.000897,0.03559,0.412101,2.002856,0.0,0.021629,0.036487,0.036487,2.414957,66.6799999999999,1.33,5487.223,338145
14727,Finland,SHEEP AND GOATS,MEAT,2017,0.0,0.0,0.0,0.00332399999999999,1.7e-05,0.023697,0.376077999999999,1.82354499999999,0.0,0.00332399999999999,0.023714,0.023714,2.1996229999999892,66.7599999999999,1.36,5503.215,338145
14728,Finland,SHEEP AND GOATS,MEAT,2018,0.0,0.0,0.0,0.004463,7e-06,0.040814,0.311764999999999,1.861164,0.0,0.004463,0.040821,0.040821,2.172928999999999,74.31,1.52,5513.064,338145
14729,Finland,SHEEP AND GOATS,MEAT,2019,0.0,0.0,0.0,0.003312,0.0,0.008206,0.19596,1.716522,0.0,0.003312,0.008206,0.008206,1.912482,72.52,1.5,5517.858,338145
14730,Finland,SHEEP AND GOATS,MEAT,2020,0.005814,0.0,0.0,0.002567,0.0,0.025898,0.057904,1.759029,0.005814,0.002567,0.025898,0.025898,1.816933,71.23,1.46,5525.215,338145
14731,Finland,SHEEP AND GOATS,MEAT,2021,0.0,0.0,0.0,0.00178,6e-06,0.026799,0.159153,1.442222,0.0,0.00178,0.026805,0.026805,1.601375,65.47,1.34,5533.721,338145
14732,Finland,SHEEP AND GOATS,MEAT,2022,0.0,0.0,0.0,0.00824499999999999,0.0,0.025217,0.127271,1.95497599999999,0.0,0.00824499999999999,0.025217,0.025217,2.08224699999999,65.22,1.34,5538.263,338145
15591,France,BOVINE,MEAT,2002,26.884209,274.872172,0.0,21.276892,24.854225,198.83979,11.57725,258.49697,301.756381,21.276892,223.69401499999998,223.69401499999998,270.07421999999997,5777.74,1639.85,59193.575,643801
15592,France,BOVINE,MEAT,2003,19.325364,282.409581,0.031396,21.769858,37.0087399999999,257.58752,10.85666,244.009496,301.734945,21.801254,294.59625999999986,294.59625999999986,254.86615600000002,5701.41,1632.06,59551.997,643801
15593,France,BOVINE,MEAT,2004,17.497646,266.084263999999,0.022764,26.412257,29.59656,242.22386,12.312215,288.135928,283.58190999999897,26.435021,271.82042,271.82042,300.44814299999996,5473.17,1580.03,59904.526,643801
15594,France,BOVINE,MEAT,2005,13.900688,262.615537,0.015922,19.534697,14.309505,226.67885,11.7026399999999,333.799049999999,276.516225,19.550619,240.988355,240.988355,345.5016899999989,5336.81,1554.42,60312.35,643801
15595,France,BOVINE,MEAT,2006,3.62068999999999,0.427668,0.007098,6.40625299999999,12.3591199999999,237.407539999999,11.67929,349.958091,4.04835799999999,6.41335099999999,249.7666599999989,249.7666599999989,361.637381,5165.8,1509.52,60707.809,643801
15596,France,BOVINE,MEAT,2007,2.119179,0.086022,0.021318,4.321013,10.0240149999999,249.05634,14.907965,365.494635,2.2052009999999997,4.342331,259.0803549999999,259.0803549999999,380.4026,5082.83,1531.82,61130.491,643801
15597,France,BOVINE,MEAT,2008,2.778088,0.0,0.016088,4.200246,12.49872,255.680275,15.4733799999999,354.02339,2.778088,4.216334,268.178995,268.178995,369.4967699999999,5083.11,1518.22,61528.26,643801
15598,France,BOVINE,MEAT,2009,8.131895,0.0206,0.046162,8.408273,7.90026,254.906555,20.562625,354.69516,8.152495,8.454435,262.806815,262.806815,375.257785,4996.13,1490.16,61913.758,643801
15599,France,BOVINE,MEAT,2010,24.115089,258.862188,0.023729,10.041214,14.0374439999999,263.635277999999,22.985834,339.337662,282.977277,10.064943,277.6727219999989,277.6727219999989,362.32349600000003,5024.73,1519.25,62272.834,643801
15600,France,BOVINE,MEAT,2011,47.642796,255.901737,0.008994,9.011623,34.9711829999999,270.955994,22.8313629999999,321.751211,303.544533,9.020617,305.92717699999986,305.92717699999986,344.5825739999999,5118.18,1557.07,62616.3,643801
15601,France,BOVINE,MEAT,2012,45.870777,223.06068,0.00649099999999999,8.89025,16.521983,242.302479,19.1846619999999,335.808152,268.93145699999997,8.896741,258.824462,258.824462,354.9928139999999,4859.8,1477.69,62934.237,643801
15602,France,BOVINE,MEAT,2013,20.319239,217.560315,0.004872,12.8724709999999,10.916875,220.494709,17.0693479999999,319.306843999999,237.879554,12.8773429999999,231.411584,231.411584,336.37619199999887,4622.94,1404.49,63208.594,643801
15603,France,BOVINE,MEAT,2014,19.111321,216.29488,0.011176,10.70813,13.833635,206.994629,17.823365,321.285548,235.406201,10.719306000000001,220.828264,220.828264,339.10891300000003,4623.18,1419.16,63461.766,643801
15604,France,BOVINE,MEAT,2015,32.79009,219.420896,0.008876,9.84715,19.950101,208.665373,16.26602,302.674213,252.210986,9.856026,228.61547399999998,228.61547399999998,318.94023300000003,4664.98,1452.77,63715.216,643801
15605,France,BOVINE,MEAT,2016,28.793049,236.810162,0.004224,7.019048,17.0133519999999,211.022633,16.721113,291.578174,265.603211,7.0232719999999995,228.03598499999993,228.03598499999993,308.299287,4679.41,1464.15,63904.322,643801
15606,France,BOVINE,MEAT,2017,21.022615,245.979484999999,0.002333,5.371517,21.488321,208.657441,14.8564449999999,293.647945,267.00209999999896,5.37385,230.145762,230.145762,308.5043899999999,4625.61,1442.18,64074.315,643801
15607,France,BOVINE,MEAT,2018,22.619482,246.119015,0.006208,7.782761,21.992711,211.295424,17.06702,296.369713,268.738497,7.788969,233.288135,233.288135,313.436733,4625.96,1460.0,64213.858,643801
15608,France,BOVINE,MEAT,2019,32.00949,247.851911,0.019094,12.481464,17.1689169999999,200.194707,18.175161,295.559011,279.861401,12.500558000000002,217.3636239999999,217.3636239999999,313.734172,4545.97,1428.46,64341.757,643801
15609,France,BOVINE,MEAT,2020,27.664631,250.059072,0.019718,11.883395,20.807693,190.414497999999,16.537091,250.849676,277.723703,11.903113,211.22219099999901,211.22219099999901,267.38676699999996,4486.48,1434.59,64457.76,643801
15610,France,BOVINE,MEAT,2021,20.093858,250.43158,0.02145,14.041459,20.73588,211.206826,30.2663129999999,286.718096,270.525438,14.062909,231.94270600000002,231.94270600000002,316.9844089999999,4458.2,1424.32,64502.346,643801
15611,France,BOVINE,MEAT,2022,28.9749619999999,233.002823,0.326618,8.820005,15.573966,212.219389,55.330489,329.535596,261.9777849999999,9.146623,227.79335500000002,227.79335500000002,384.866085,4260.34,1361.31,64560.542,643801
16288,France,PIGS,MEAT,2002,0.124409999999999,24.515088,0.0233999999999999,10.104089,152.821229999999,380.930539999999,4.425325,449.089626999999,24.639497999999996,10.127489,533.751769999998,533.751769999998,453.51495199999897,26664.39,2350.42,59193.575,643801
16289,France,PIGS,MEAT,2003,0.109824,25.986714,0.002106,8.745282,169.899739999999,369.75529,3.392675,469.55866,26.096538,8.747387999999999,539.655029999999,539.655029999999,472.951335,26467.81,2332.92,59551.997,643801
16290,France,PIGS,MEAT,2004,0.123708,30.50346,0.008112,10.558548,200.86897,375.280594999999,4.52555,513.136206,30.627168,10.56666,576.149564999999,576.149564999999,517.661756,26170.76,2310.53,59904.526,643801
16291,France,PIGS,MEAT,2005,0.241176,50.097372,0.041496,9.389562,184.974165,390.070845,4.227135,494.28889,50.338548,9.431058,575.04501,575.04501,498.51602499999996,25681.26,2274.34,60312.35,643801
16292,France,PIGS,MEAT,2006,0.42939,0.05226,0.003276,2.375412,185.55159,391.180865,3.814535,504.224035999999,0.48165,2.378688,576.732455,576.732455,508.03857099999897,25484.41,2262.79,60707.809,643801
16293,France,PIGS,MEAT,2007,0.95433,0.019656,0.0,2.199912,182.228035,392.966865,6.43606499999999,554.406812999999,0.973986,2.199912,575.1949,575.1949,560.842877999999,25730.37,2281.24,61130.491,643801
16294,France,PIGS,MEAT,2008,0.892008,0.0,0.000546,7.226856,201.967145,424.858275,12.77553,562.685047999999,0.892008,7.227402,626.82542,626.82542,575.460577999999,25735.39,2276.68,61528.26,643801
16295,France,PIGS,MEAT,2009,0.509964,0.0,0.00078,9.261252,184.581435,413.833824999999,3.31467,572.36087,0.509964,9.262032000000001,598.4152599999991,598.4152599999991,575.67554,24907.77,2224.57,61913.758,643801
16296,France,PIGS,MEAT,2010,0.657685,69.3886919999999,0.008039,7.434355,207.618273999999,406.371337,3.50390899999999,597.994243,70.04637699999991,7.442394,613.989610999999,613.989610999999,601.498152,24930.55,2231.6,62272.834,643801
16297,France,PIGS,MEAT,2011,0.967299999999999,59.133831,0.0,6.556937,235.603285,391.181141,1.53884,585.526573,60.101131,6.556937,626.784426,626.784426,587.065413,24801.18,2217.94,62616.3,643801
16298,France,PIGS,MEAT,2012,1.064501,61.5044369999999,0.0,7.714379,207.125951,398.524419999999,3.400571,574.266069999999,62.5689379999999,7.714379,605.650370999999,605.650370999999,577.666640999999,24122.11,2172.52,62934.237,643801
16299,France,PIGS,MEAT,2013,0.612877999999999,62.873079,0.0,6.481498,216.937463999999,391.681654,4.245735,590.488881,63.485957,6.481498,608.6191179999989,608.6191179999989,594.734616,23728.13,2150.3,63208.594,643801
